Bird ID,Longitude,Latitude,CID
51630,-77.80978992,41.38848585,28
51630,-77.81015816,41.38824191,29
51630,-77.80962931,41.38796858,30
51630,-77.80911613,41.38812141,31
51630,-77.80932767,41.38830069,32
51630,-77.80964498,41.38828306,33
51630,-77.80945303,41.38815668,34
51630,-77.80934726,41.38799503,35
51630,-77.80899469,41.38798621,36
51630,-77.80912397,41.38798915,37
51630,-77.80909263,41.38820076,38
51630,-77.80935901,41.38843294,39
51630,-77.81031877,41.38829187,40
51630,-77.80994662,41.38822134,41
51630,-77.80996229,41.38843882,42
51630,-77.80982126,41.38829187,43
51630,-77.81006806,41.38832714,44
51630,-77.80992703,41.38783632,45
51630,-77.80928458,41.3886181,46
51630,-77.80884191,41.38830363,47
51630,-77.80910046,41.38814198,48
51630,-77.80923757,41.38794801,49
51630,-77.80916706,41.38839768,50
51630,-77.80886934,41.38815374,51
51630,-77.80893593,41.38801854,52
51630,-77.80944911,41.38841237,53
51630,-77.80953138,41.38833302,54
51630,-77.80952354,41.38821252,55
51630,-77.80995054,41.38857108,56
51630,-77.81009548,41.38847997,57
51630,-77.81032269,41.38802442,58
51630,-77.80944128,41.38856814,59
51630,-77.80883016,41.38780399,60
51630,-77.80896335,41.38812141,61
51630,-77.80872831,41.38811553,62
51630,-77.80899469,41.38835653,63
51630,-77.8090182,41.38826836,64
51630,-77.80910438,41.38850642,65
51630,-77.80870481,41.38813023,66
51631,-77.75245717,41.2902079,1
51631,-78.11678352,40.8446731,2
51631,-77.75432821,41.29054703,2
51631,-77.75420728,41.29012517,3
51631,-77.75260031,41.28982216,4
51631,-77.75295331,41.29026676,5
51631,-77.75200389,41.29006646,6
51631,-77.75117244,41.29049386,7
51631,-77.75724596,41.29010243,8
51631,-77.75425047,41.29033285,9
51631,-77.7555232,41.29083901,10
51631,-77.75546841,41.29002132,11
51631,-77.75514017,41.28978767,12
51631,-77.75492479,41.28897181,13
51631,-77.75372797,41.29103685,14
51631,-77.75413818,41.28945666,15
51631,-77.75407614,41.28700972,16
51631,-77.75585215,41.29026403,17
51631,-77.7540518,41.28980714,18
51631,-77.75732708,41.28967778,19
51631,-77.75305775,41.28997572,20
51631,-77.75450961,41.29087154,21
51631,-77.75452688,41.29059246,22
51631,-77.7516067,41.29133333,23
51631,-77.75444914,41.29100135,24
51631,-77.75300662,41.29069631,25
51631,-77.75457871,41.29048213,26
51631,-77.75205177,41.29058054,27
51631,-77.75502054,41.2888966,28
51631,-77.75446642,41.28979416,29
51631,-77.75409499,41.28958647,30
51631,-77.75348861,41.28730403,31
51631,-77.75374947,41.28913863,32
51631,-77.75388768,41.28892445,33
51631,-77.75392223,41.28906724,34
51631,-77.7538013,41.2889569,35
51631,-77.75372356,41.28873623,36
51631,-77.75364582,41.28878166,37
51631,-77.75409499,41.28930089,38
51631,-77.75476442,41.28947289,39
51631,-77.75430662,41.28960269,40
51631,-77.75278149,41.29103791,41
51631,-77.75431525,41.28994019,42
51631,-77.75424615,41.29038153,43
51631,-77.75322531,41.28783544,44
51631,-77.75468668,41.29100459,45
51631,-77.75466941,41.29121228,46
51631,-77.75454848,41.29117983,47
51631,-77.75322531,41.28945415,48
51631,-77.75381426,41.28924572,49
51631,-77.75459167,41.28944044,50
51631,-77.75441027,41.28958971,51
51631,-77.75431525,41.28943395,52
51631,-77.75377585,41.2882671,53
51631,-77.7538229,41.28942096,54
51631,-77.75230049,41.28971739,55
51631,-77.75478117,41.28772752,56
51631,-77.75452005,41.28846167,57
51631,-77.75495446,41.28971952,58
51631,-77.75531725,41.28978442,59
51631,-77.75498037,41.2895313,60
51631,-77.75420296,41.28930414,61
51631,-77.7559534,41.28897834,62
51631,-77.7535033,41.28996615,63
51631,-77.75429798,41.29088128,64
51632,-77.99597228,41.09333567,1
51632,-78.02727588,40.88348267,5
51632,-78.02689581,40.88358063,6
51632,-78.02528474,40.88463463,7
51632,-78.02880556,40.88285127,8
51632,-78.02690445,40.88352186,9
51632,-78.0266194,40.88364594,10
51632,-78.02674033,40.88364594,11
51632,-78.02687854,40.88370471,12
51632,-78.02710312,40.88361982,13
51632,-78.02528474,40.88473334,14
51632,-78.02725622,40.88437799,15
51632,-78.02744863,40.88329329,16
51632,-78.02730179,40.8831888,17
51632,-78.02712903,40.88316267,18
51632,-78.02696491,40.88324757,19
51632,-78.02788292,40.88424966,20
51632,-78.02705129,40.88350227,21
51632,-78.0273277,40.8832541,22
51632,-78.02737089,40.88343696,23
51632,-78.02713767,40.88330635,24
51632,-78.02731043,40.88302553,25
51632,-78.0273277,40.88369818,26
51632,-78.02737089,40.88346961,27
51632,-78.02671442,40.88369165,28
51632,-78.02567642,40.88479256,29
51632,-78.02720677,40.88267288,30
51632,-78.02693036,40.88267288,31
51632,-78.0268699,40.88381573,32
51632,-78.02775096,40.88255532,33
51632,-78.02743136,40.88292104,34
51632,-78.0273277,40.8828688,35
51632,-78.02752637,40.88275124,36
51632,-78.02738817,40.88275778,37
51632,-78.02759548,40.88265982,38
51632,-78.02818285,40.88337165,39
51632,-78.0262307,40.88304512,40
51632,-78.02601475,40.88284267,41
51632,-78.02544141,40.88468398,42
51632,-78.02754346,40.8843385,43
51632,-78.02690445,40.88343043,44
51632,-78.02766097,40.88426941,45
51632,-78.0271895,40.883339,46
51632,-78.02706857,40.88247043,47
51632,-78.02739681,40.88356104,48
51632,-78.0277763,40.88422663,49
51632,-78.02940397,40.88335798,50
51632,-78.02720677,40.882699,51
51632,-78.02724996,40.88315614,52
51632,-78.02677314,40.88497024,53
51632,-78.02607521,40.88287533,54
51632,-78.02650711,40.88275124,55
51632,-78.02627389,40.88237247,56
51632,-78.02591973,40.88393981,57
51632,-78.02734498,40.88388104,58
51633,-78.00567907,41.10045053,1
51633,-78.00585615,41.10044402,2
51633,-78.00660255,41.10247598,3
51633,-78.00599867,41.10025526,4
51633,-78.00666783,41.10226937,5
51633,-78.00576977,41.10034964,6
51633,-78.00848264,41.09832408,7
51633,-78.00593821,41.10053515,8
51633,-78.00587774,41.10048308,9
51633,-78.00732064,41.09970152,10
51633,-78.00568771,41.10049284,11
51633,-78.00558838,41.10055142,12
51633,-78.00626309,41.10240711,13
51633,-78.00578273,41.10015762,14
51633,-78.00515331,41.09927845,15
51633,-78.00596844,41.09976707,16
51633,-78.00583024,41.09986796,17
51633,-78.00579137,41.0998582,18
51633,-78.00618439,41.10033988,19
51633,-78.00604618,41.10049284,20
51633,-78.00589934,41.10037568,21
51633,-78.00276403,41.10117731,22
51633,-78.00583024,41.10020318,23
51633,-78.00573954,41.10020644,24
51633,-78.00561429,41.10012507,25
51633,-78.00556678,41.10015111,26
51633,-78.00597585,41.10150198,27
51633,-78.00581296,41.10019017,28
51633,-78.00583455,41.10004696,29
51633,-78.00521859,41.10185616,30
51633,-78.00606778,41.10041799,31
51633,-78.00613256,41.10031384,32
51633,-78.00607641,41.10023898,33
51633,-78.0035474,41.10284,34
51633,-78.00593821,41.10055468,35
51633,-78.00603323,41.10058071,36
51633,-78.00612392,41.100431,37
51633,-78.00641329,41.10005673,38
51633,-78.0060505,41.10021946,39
51633,-78.00614558,41.10137408,40
51633,-78.00601163,41.10040822,41
51633,-78.0051608,41.10081504,42
51633,-78.00620166,41.10042775,43
51633,-78.00690284,41.0988357,44
51633,-78.00592525,41.09970198,45
51633,-78.00625003,41.09895377,46
51633,-78.00702035,41.10027216,47
51633,-78.00590798,41.09985169,48
51633,-78.00582592,41.09993305,49
51633,-78.00576545,41.09991678,50
51633,-78.00579137,41.1001088,51
51633,-78.00603323,41.10027804,52
51633,-78.00614984,41.10029757,53
51633,-78.00682451,41.10253501,54
51633,-78.00650399,41.10089966,55
51633,-78.00605914,41.10058722,56
51633,-78.00478774,41.10154133,57
51633,-78.00578705,41.10023248,58
51633,-78.00601595,41.09961736,59
51633,-78.0058907,41.09953274,60
51633,-78.0059814,41.09976056,61
51633,-78.00738592,41.09930797,62
51633,-78.00580432,41.1000014,63
51633,-78.00711174,41.09968184,64
51633,-78.00686367,41.09943587,65
51633,-78.00621462,41.10043751,66
51633,-78.0054536,41.10163972,67
51633,-78.00648239,41.1004668,68
51633,-78.00612392,41.10028129,69
51633,-78.00571473,41.10166923,70
51633,-78.00588206,41.10031709,71
51633,-78.0061412,41.10041148,72
51633,-78.00585183,41.10049935,73
51633,-78.00579137,41.10051562,74
51633,-78.00584319,41.10056444,75
51633,-78.00600299,41.10050586,76
51633,-78.00668089,41.10074441,77
51633,-78.00583887,41.10064255,78
51634,-78.07205903,40.86108032,1
51634,-78.07203416,40.86102926,2
51634,-78.0720235,40.8609997,3
51634,-78.07234773,40.86078069,5
51634,-78.07264016,40.86099459,6
51634,-78.07218784,40.86087474,7
51634,-78.07082416,40.86089225,8
51634,-78.0720386,40.86097148,9
51634,-78.07210967,40.86097148,10
51634,-78.07087401,40.86086532,11
51634,-78.07215941,40.8606517,12
51634,-78.07254758,40.86057986,13
51634,-78.0713706,40.86055764,14
51634,-78.07177211,40.86053883,15
51634,-78.07247209,40.86036147,16
51634,-78.07279543,40.86082906,17
51634,-78.07265441,40.86105922,18
51634,-78.07078143,40.86082223,19
51634,-78.07262592,40.86052061,20
51634,-78.07218073,40.86069201,21
51634,-78.07192135,40.86070276,22
51634,-78.07183607,40.86063557,23
51634,-78.07164775,40.86100642,24
51634,-78.07223758,40.86070813,25
51634,-78.0725547,40.86047752,26
51634,-78.07201018,40.86064901,27
51634,-78.07195333,40.86084249,28
51634,-78.07252539,40.86101985,29
51634,-78.07238326,40.86096342,30
51634,-78.07217362,40.86110585,31
51634,-78.0720315,40.86115153,32
51634,-78.07254671,40.86065438,33
51634,-78.07268528,40.86048777,34
51634,-78.07244011,40.86050927,35
51634,-78.07199596,40.86070813,36
51634,-78.07207769,40.86067588,37
51634,-78.0722056,40.86070276,38
51634,-78.07228733,40.86066245,39
51634,-78.07196043,40.86096073,40
51634,-78.07161577,40.86068932,41
51634,-78.07174013,40.86063557,42
51634,-78.07165841,40.8606732,43
51634,-78.07161222,40.86077262,44
51634,-78.07081704,40.86084916,45
51634,-78.07139192,40.86095267,46
51634,-78.07149496,40.86085056,47
51634,-78.07203505,40.86078069,48
51634,-78.07219139,40.86101985,49
51635,-78.05530484,40.86392541,1
51635,-78.05510586,40.86414575,2
51635,-78.05514139,40.86409201,3
51635,-78.05542565,40.86387704,4
51635,-78.05534037,40.86397915,5
51635,-78.05467948,40.86467243,6
51635,-78.05482155,40.86371423,7
51635,-78.05522667,40.86425324,8
51635,-78.05472922,40.86483366,9
51635,-78.05373195,40.86450055,10
51635,-78.05404701,40.86422099,11
51635,-78.05463639,40.86367653,12
51635,-78.05490688,40.86444134,13
51635,-78.05540552,40.86430128,14
51635,-78.05511297,40.86421025,15
51635,-78.05558909,40.86382867,16
51635,-78.05473633,40.8647423,17
51635,-78.05486424,40.86469393,18
51635,-78.05555356,40.86414575,19
51635,-78.05579518,40.86401677,20
51635,-78.05575965,40.86384479,21
51635,-78.05495663,40.86394153,22
51635,-78.05519114,40.86388241,23
51635,-78.05516271,40.86397378,24
51635,-78.05495663,40.86436073,25
51635,-78.05510586,40.86421562,26
51635,-78.05473633,40.86482291,27
51635,-78.05460841,40.86469393,28
51635,-78.05445207,40.86469393,29
51635,-78.05423888,40.86515074,30
51635,-78.05395463,40.86514537,31
51635,-78.05390488,40.86495727,32
51635,-78.05388356,40.86478529,33
51635,-78.05401858,40.86468318,34
51635,-78.05407543,40.86490353,35
51635,-78.05568326,40.86520608,36
51635,-78.05432416,40.86483366,37
51635,-78.05512778,40.86501758,38
51635,-78.05455156,40.86500564,39
51635,-78.0541536,40.86467781,40
51635,-78.05413939,40.8645757,41
51635,-78.05509875,40.8651185,42
51635,-78.05446628,40.86373193,43
51635,-78.05598705,40.86426936,44
51635,-78.05401148,40.86519911,45
51635,-78.05468658,40.86516149,46
51635,-78.05499959,40.86451132,47
51635,-78.0550352,40.86445747,48
51635,-78.05465816,40.86489278,49
51635,-78.05401148,40.86452733,50
51635,-78.05395463,40.86444134,51
51635,-78.05396884,40.86386629,52
51635,-78.05489277,40.86494218,53
51635,-78.05410031,40.86369969,54
51635,-78.05434548,40.8638851,55
51635,-78.05400792,40.86410813,56
51635,-78.05413584,40.86403827,57
51635,-78.05384803,40.86471274,58
